기준연월,업종대분류명,소비액(천원)
202007,전체,9.7830586E7
202007,숙박업,795878.0
202007,여행업,110510.0
202007,운송업,1.1601081E7
202007,쇼핑업,4.5904708E7
202007,여가서비스업,1.0694425E7
202007,의료웰니스업,1040147.0
202007,식음료업,2.7683837E7
