업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,77,35,120.0,12041,10229,17.7
문화관광,1432,1076,33.1,12041,10229,17.7
쇼핑,1767,1309,35.0,12041,10229,17.7
숙박,624,428,45.8,12041,10229,17.7
역사관광,3,3,0.0,12041,10229,17.7
음식,8064,7323,10.1,12041,10229,17.7
자연관광,43,43,0.0,12041,10229,17.7
체험관광,31,12,158.3,12041,10229,17.7
