업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,5939,2994,98.4,25834,14323,80.4
레저스포츠,1800,1229,46.5,25834,14323,80.4
문화관광,3010,1216,147.5,25834,14323,80.4
쇼핑,5491,2729,101.2,25834,14323,80.4
숙박,744,323,130.3,25834,14323,80.4
역사관광,690,347,98.8,25834,14323,80.4
음식,7616,5317,43.2,25834,14323,80.4
자연관광,401,145,176.6,25834,14323,80.4
체험관광,143,23,521.7,25834,14323,80.4
