순위,분류,관련 키워드,언급건수
1,기타가족,가족,3769
2,친구,친구,2809
3,회사동료,직원,2029
4,기타가족,엄마,1472
5,친구,친구들,1260
6,기타가족,가정,1223
7,싱글,혼자,1168
8,자녀,학생,1162
9,부모님,부모,1119
10,자녀,자녀,972
11,배우자,남편,946
12,회사동료,대리,892
13,자녀,아들,800
14,부모님,부모님,783
15,자녀,청소년,759
15,친구,지인,759
17,부모님,아빠,751
18,기타가족,언니,671
19,기타가족,동생,644
20,부모님,아버지,506
21,연인,커플,485
22,연인,연인,481
23,회사동료,직원들,480
24,자녀,애들,456
25,기타가족,오빠,445
26,기타가족,동서,392
27,회사동료,동료,371
28,배우자,신랑,329
29,학생,초등학생,327
30,부모님,어머니,326
31,친구,프렌,320
32,싱글,혼자서,292
33,기타가족,장인,291
34,배우자,아내,277
35,연인,남자친구,271
36,부모님,할머니,263
37,기타가족,이모,248
38,자녀,딸,243
39,회사동료,부장,233
40,배우자,부인,230
41,기타가족,장모,216
41,기타가족,형제,216
43,싱글,홀로,211
44,기타가족,형,187
45,자녀,장남,184
46,기타가족,막내,182
47,배우자,남편이랑,173
48,부모님,어머님,166
49,배우자,와이프,163
50,학생,대학생,161
51,부모님,할아버지,152
52,싱글,싱글,145
53,학생,고등학생,136
54,기타가족,조카,133
55,회사동료,임원,131
56,기타가족,식구,129
57,학생,고3,117
58,연인,남친,114
59,자녀,장녀,113
60,연인,여자친구,108
61,자녀,자식,105
62,배우자,배우자,104
63,부모님,엄마아빠,100
64,기타가족,누나,99
65,부모님,엄빠,98
66,기타가족,효자,94
67,배우자,신부,87
68,친구,칭구,82
69,싱글,나홀로,80
70,학생,초딩,79
71,기타가족,자매,78
72,기타가족,사촌,76
73,기타가족,패밀리,74
74,학생,중학생,72
74,기타가족,친척,72
76,친구,절친,71
76,자녀,미성년자,71
78,기타가족,남매,61
79,부모님,아버님,60
80,기타가족,사위,59
81,기타가족,며느리,56
81,기타가족,손자,56
83,친구,동창,55
84,부모님,모녀,53
84,연인,남친이,53
86,기타가족,시댁,52
87,부모님,시부,51
88,자녀,딸아이,50
88,회사동료,사원,50
90,기타가족,형님,49
91,기타가족,온가족,47
92,부모님,아비,46
93,자녀,따님,45
94,회사동료,차장,42
94,기타가족,이모님,42
96,자녀,우리아이,40
97,자녀,아드님,39
98,기타가족,남동생,38
98,기타가족,막둥이,38
98,부모님,친정엄마,38
101,기타가족,차남,35
101,부모님,아부지,35
101,싱글,나혼자,35
104,기타가족,여동생,34
105,기타가족,삼촌,33
106,기타가족,형부,32
106,자녀,딸래미,32
108,기타가족,고모,31
108,부모님,시어머니,31
110,연인,애인,28
110,기타가족,사촌동생,28
110,자녀,큰아들,28
113,학생,고딩,26
113,부모님,시부모,26
113,연인,여친,26
116,배우자,서방,25
116,부모님,울엄마,25
116,부모님,외할머니,25
119,자녀,딸램,24
119,기타가족,손녀,24
121,자녀,우리아들,23
121,연인,예랑,23
123,기타가족,태아,22
123,자녀,우리딸,22
123,부모님,장모님,22
123,자녀,딸내미,22
123,학생,중3,22
128,자녀,우리아이들,21
129,부모님,시부모님,20
129,기타가족,손주,20
129,자녀,울애,20
132,친구,베프,19
132,학생,중딩,19
132,학생,중1,19
135,자녀,워킹맘,18
136,학생,중2,17
136,부모님,조부모,17
136,학생,고2,17
136,배우자,예랑이,17
140,자녀,울애기,16
141,부모님,시아버지,15
141,자녀,큰애,15
141,부모님,할매,15
141,자녀,큰아이,15
141,자녀,우리애,15
