순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1461
2,레포츠,캠핑,1441
3,휴식/힐링,나들이,1151
4,기타,투어,694
4,레포츠,빠지,694
6,레포츠,등산,405
7,휴식/힐링,휴양,207
8,휴식/힐링,가을여행,189
9,기타,데이트코스,186
10,휴식/힐링,즐길거리,176
11,레포츠,산행,175
12,휴식/힐링,불멍,158
13,레포츠,레저,154
14,기타,해외여행,151
15,기타,답사,128
15,휴식/힐링,피크닉,128
17,레포츠,낚시,123
17,체험,생태체험,123
19,미식,카페투어,121
20,레포츠,글램핑,114
21,레포츠,트레킹,112
22,체험,농촌체험,110
23,레포츠,트레일러닝,99
24,레포츠,스키,76
25,휴식/힐링,단풍놀이,75
26,레포츠,수상레저,72
27,레포츠,스케이트보드,70
28,레포츠,차박,69
29,레포츠,카약,59
30,휴식/힐링,호캉스,58
31,휴식/힐링,힐링여행,57
32,휴식/힐링,생태관광,55
33,미식,먹부림,53
34,휴식/힐링,드라이브코스,52
35,미식,맛집탐방,45
36,휴식/힐링,물멍,44
37,휴식/힐링,야영,43
38,미식,빵지순례,40
38,체험,시티투어,40
38,레포츠,트래킹,40
41,미식,맛집투어,38
41,레포츠,짚라인,38
43,레포츠,패러글라이딩,35
44,레포츠,레포츠,34
45,레포츠,수상자전거,33
46,휴식/힐링,북캉스,31
47,레포츠,오토캠핑,30
47,휴식/힐링,숲캉스,30
49,레포츠,감성캠핑,25
49,레포츠,서핑,25
51,체험,vr체험,23
51,체험,버스투어,23
53,휴식/힐링,신혼여행,22
54,레포츠,백패킹,21
54,레포츠,오프로드,21
56,미식,먹킷리스트,20
57,레포츠,클라이밍,19
57,레포츠,캠프파이어,19
59,레포츠,게이트볼,17
60,휴식/힐링,재충전,16
61,미식,먹방여행,15
61,휴식/힐링,일광욕,15
61,휴식/힐링,테라피,15
61,미식,바베큐파티,15
65,레포츠,캠핑족,14
65,체험,동물체험,14
67,체험,먹이주기체험,13
67,기타,부산여행,13
69,기타,제주여행,12
70,기타,추억여행,11
70,휴식/힐링,홈캠핑,11
72,기타,도보여행,10
72,체험,승마체험,10
72,체험,도자기체험,10
72,체험,수학여행,10
72,체험,숲체험,10
72,체험,학생승마체험,10
78,레포츠,바다낚시,9
78,미식,고기파티,9
78,체험,목공체험,9
78,체험,수확체험,9
78,기타,유럽여행,9
83,기타,스탬프투어,8
83,레포츠,하이킹,8
83,레포츠,레저스포츠,8
83,레포츠,캠크닉,8
83,체험,동물먹이체험,8
88,체험,전통놀이체험,7
88,체험,쿠킹클래스,7
88,체험,놀이체험,7
88,체험,농장체험,7
88,휴식/힐링,근교여행,7
93,레포츠,캠핑여행,6
93,체험,오프로드체험,6
93,휴식/힐링,우정여행,6
93,기타,기차여행,6
93,휴식/힐링,겨울여행,6
93,기타,테마여행,6
93,레포츠,산악오토바이,6
93,휴식/힐링,집콕생활,6
93,레포츠,노지캠핑,6
93,레포츠,오프로드라이딩,6
93,레포츠,해양레저,6
104,체험,동물먹이주기체험,5
104,체험,물레체험,5
104,기타,소싸움,5
104,체험,카트체험,5
104,체험,갯벌체험,5
104,체험,감귤체험,5
104,휴식/힐링,차크닉,5
111,체험,국궁체험,4
111,체험,치즈체험,4
111,기타,제주도여행,4
111,휴식/힐링,태교여행,4
111,기타,걷기여행,4
111,체험,민속놀이체험,4
111,레포츠,해양레포츠,4
111,기타,세계여행,4
111,레포츠,번지점프,4
111,레포츠,카라반캠핑,4
111,체험,농사체험,4
111,체험,템플스테이,4
111,기타,역사여행,4
111,레포츠,캠프닉,4
111,휴식/힐링,노을뷰,4
111,체험,공예체험,4
111,기타,일본여행,4
128,레포츠,골프여행,3
128,미식,빵투어,3
128,체험,목장체험,3
128,체험,한복체험,3
128,휴식/힐링,하늘멍,3
128,레포츠,스노쿨링,3
128,기타,배낭여행,3
128,레포츠,산악자전거,3
128,레포츠,암벽등반,3
128,레포츠,행글라이딩,3
128,미식,애프터눈티,3
128,레포츠,래프팅,3
128,체험,원예체험,3
128,체험,미술체험,3
128,체험,향수만들기,3
128,휴식/힐링,즉흥여행,3
144,레포츠,웨이크보드,2
144,체험,딸기체험,2
144,체험,숙박체험,2
144,레포츠,심해잠수,2
144,체험,목공예체험,2
144,휴식/힐링,요트투어,2
144,기타,자유여행,2
144,휴식/힐링,허니문,2
144,체험,공방체험,2
144,레포츠,프리다이빙,2
144,체험,한옥체험,2
144,휴식/힐링,온천여행,2
144,레포츠,수상스포츠,2
144,체험,택시투어,2
144,체험,호텔체험,2
144,레포츠,빙벽등반,2
144,레포츠,ssi,2
144,기타,자전거여행,2
144,체험,전쟁체험,2
144,레포츠,스카이다이빙,2
144,레포츠,골프투어,2
144,기타,기념여행,2
144,레포츠,수상레져,2
144,체험,도예체험,2
144,기타,패키지여행,2
144,레포츠,bmx,2
144,체험,악기체험,2
144,휴식/힐링,바다멍,2
144,체험,카약체험,2
144,휴식/힐링,시골여행,2
144,휴식/힐링,산멍,2
175,레포츠,스쿠버,1
175,레포츠,스쿠버다이빙,1
175,레포츠,페러글라이딩,1
175,미식,빵집순례,1
175,휴식/힐링,스테이케이션,1
175,레포츠,민물낚시,1
175,체험,낚시체험,1
175,체험,어촌체험,1
175,휴식/힐링,감성여행,1
175,휴식/힐링,일몰뷰,1
175,레포츠,암벽등산,1
175,기타,워킹투어,1
175,레포츠,패들보드,1
175,체험,교복체험,1
175,체험,농가체험,1
175,체험,말먹이주기체험,1
175,체험,옛날놀이체험,1
175,휴식/힐링,몰캉스,1
175,기타,미국여행,1
175,체험,바다체험,1
175,체험,요트체험,1
175,레포츠,써핑,1
175,레포츠,모토캠핑,1
175,레포츠,배스낚시,1
175,미식,삼겹살파티,1
175,기타,야외취침,1
175,기타,졸업여행,1
175,체험,공포체험,1
175,레포츠,스쿼시,1
175,기타,도시여행,1
175,레포츠,글라이더,1
175,미식,맥주파티,1
175,체험,맨발체험,1
175,체험,야경투어,1
175,휴식/힐링,숙소콕,1
175,휴식/힐링,워케이션,1
175,휴식/힐링,촌캉스,1
175,기타,중국여행,1
175,체험,카누체험,1
175,체험,향수체험,1
175,체험,다도체험,1
175,체험,전통공예체험,1
175,휴식/힐링,숲멍,1
175,레포츠,스킨스쿠버,1
175,체험,다례체험,1
175,레포츠,루어낚시,1
175,미식,먹거리여행,1
175,휴식/힐링,농촌여행,1
175,레포츠,캠핑라이프,1
175,체험,염색체험,1
