기준연월,업종대분류명,소비액(천원)
202008,전체,8.6142104E7
202008,숙박업,845734.0
202008,여행업,186147.0
202008,운송업,1.0145804E7
202008,쇼핑업,4.2480666E7
202008,여가서비스업,9006255.0
202008,의료웰니스업,850861.0
202008,식음료업,2.2626637E7
