업종중분류명,지역명,비율
음식,인천광역시 서구,55.3
문화관광,인천광역시 서구,14.2
레저스포츠,인천광역시 서구,12.5
쇼핑,인천광역시 서구,11.0
기타관광,인천광역시 서구,3.4
숙박,인천광역시 서구,2.0
자연관광,인천광역시 서구,1.2
역사관광,인천광역시 서구,0.3
체험관광,인천광역시 서구,0.0
