성/연령,지역명,비율
20대 남성,강원특별자치도 인제군,20.2
50대 남성,강원특별자치도 인제군,12.2
40대 남성,강원특별자치도 인제군,9.3
50대 여성,강원특별자치도 인제군,8.9
30대 남성,강원특별자치도 인제군,8.8
60대 남성,강원특별자치도 인제군,7.8
40대 여성,강원특별자치도 인제군,6.1
30대 여성,강원특별자치도 인제군,5.9
20대 여성,강원특별자치도 인제군,5.3
60대 여성,강원특별자치도 인제군,5.2
10대 남성,강원특별자치도 인제군,3.2
70대 이상 남성,강원특별자치도 인제군,2.3
10대 여성,강원특별자치도 인제군,2.0
70대 이상 여성,강원특별자치도 인제군,1.8
10대 미만 여성,강원특별자치도 인제군,0.6
10대 미만 남성,강원특별자치도 인제군,0.5
