성/연령,지역명,비율
50대 남성,경상남도 창원시 진해구,11.7
40대 남성,경상남도 창원시 진해구,11.2
20대 남성,경상남도 창원시 진해구,10.1
30대 남성,경상남도 창원시 진해구,9.3
50대 여성,경상남도 창원시 진해구,9.1
60대 남성,경상남도 창원시 진해구,8.3
40대 여성,경상남도 창원시 진해구,8.0
30대 여성,경상남도 창원시 진해구,6.2
60대 여성,경상남도 창원시 진해구,5.9
20대 여성,경상남도 창원시 진해구,5.6
10대 남성,경상남도 창원시 진해구,4.2
10대 여성,경상남도 창원시 진해구,3.6
70대 이상 남성,경상남도 창원시 진해구,2.9
70대 이상 여성,경상남도 창원시 진해구,2.5
10대 미만 여성,경상남도 창원시 진해구,0.8
10대 미만 남성,경상남도 창원시 진해구,0.6
