성/연령,지역명,비율
50대 남성,경기도 평택시,12.6
40대 남성,경기도 평택시,12.3
20대 남성,경기도 평택시,12.3
30대 남성,경기도 평택시,12.2
50대 여성,경기도 평택시,8.5
20대 여성,경기도 평택시,7.4
40대 여성,경기도 평택시,7.2
30대 여성,경기도 평택시,7.0
60대 남성,경기도 평택시,6.1
60대 여성,경기도 평택시,4.0
10대 남성,경기도 평택시,3.0
10대 여성,경기도 평택시,2.8
70대 이상 남성,경기도 평택시,1.7
70대 이상 여성,경기도 평택시,1.5
10대 미만 여성,경기도 평택시,0.6
10대 미만 남성,경기도 평택시,0.5
