업종중분류명,지역명,비율
음식,인천광역시 서구,52.0
문화관광,인천광역시 서구,14.2
레저스포츠,인천광역시 서구,13.8
쇼핑,인천광역시 서구,12.9
기타관광,인천광역시 서구,3.4
숙박,인천광역시 서구,2.0
자연관광,인천광역시 서구,1.3
역사관광,인천광역시 서구,0.3
체험관광,인천광역시 서구,0.0
