성/연령,지역명,비율
50대 남성,경기도 이천시,13.8
40대 남성,경기도 이천시,11.7
20대 남성,경기도 이천시,11.3
30대 남성,경기도 이천시,10.3
50대 여성,경기도 이천시,9.3
60대 남성,경기도 이천시,7.5
40대 여성,경기도 이천시,7.2
20대 여성,경기도 이천시,6.9
30대 여성,경기도 이천시,5.9
60대 여성,경기도 이천시,4.6
10대 남성,경기도 이천시,3.4
10대 여성,경기도 이천시,3.3
70대 이상 남성,경기도 이천시,2.1
70대 이상 여성,경기도 이천시,1.7
10대 미만 여성,경기도 이천시,0.6
10대 미만 남성,경기도 이천시,0.5
