업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,190,166,14.5,21666,18881,14.8
레저스포츠,274,207,32.4,21666,18881,14.8
문화관광,2265,2192,3.3,21666,18881,14.8
쇼핑,2235,2167,3.1,21666,18881,14.8
숙박,910,649,40.2,21666,18881,14.8
역사관광,91,102,-10.8,21666,18881,14.8
음식,15669,13367,17.2,21666,18881,14.8
자연관광,14,23,-39.1,21666,18881,14.8
체험관광,18,8,125.0,21666,18881,14.8
