업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,7184,8902,-19.3,38079,35229,8.1
레저스포츠,3755,3417,9.9,38079,35229,8.1
문화관광,4372,4176,4.7,38079,35229,8.1
쇼핑,7182,7132,0.7,38079,35229,8.1
숙박,1284,827,55.3,38079,35229,8.1
역사관광,1055,1057,-0.2,38079,35229,8.1
음식,11827,8434,40.2,38079,35229,8.1
자연관광,1158,1089,6.3,38079,35229,8.1
체험관광,262,195,34.4,38079,35229,8.1
