업종대분류명,업종중분류명,중분류 소비액(천원)
쇼핑업,대형쇼핑몰,331039.0
쇼핑업,레저용품쇼핑,2240.0
쇼핑업,기타관광쇼핑,94265.0
숙박업,기타숙박,4596.0
식음료업,일반외식업,75026.0
식음료업,제과음료업,7619.0
여가서비스업,관광유원시설,1076.0
여가서비스업,골프장,6582.0
여가서비스업,기타레저,2182.0
여가서비스업,문화서비스,570.0
운송업,육상운송,5364.0
의료웰니스업,의료관광,9120.0
의료웰니스업,뷰티,1753.0
