기준연월,업종대분류명,소비액(천원)
202012,전체,7.8151112E7
202012,숙박업,468813.0
202012,여행업,71110.0
202012,운송업,1.1712057E7
202012,쇼핑업,4.4761526E7
202012,여가서비스업,3412102.0
202012,의료웰니스업,822357.0
202012,식음료업,1.6903146E7
