업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3430,4406,-22.2,28360,30970,-8.4
레저스포츠,2378,2551,-6.8,28360,30970,-8.4
문화관광,3641,3649,-0.2,28360,30970,-8.4
쇼핑,339,4995,-93.2,28360,30970,-8.4
숙박,1036,990,4.6,28360,30970,-8.4
역사관광,448,506,-11.5,28360,30970,-8.4
음식,16608,13220,25.6,28360,30970,-8.4
자연관광,371,531,-30.1,28360,30970,-8.4
체험관광,109,122,-10.7,28360,30970,-8.4
