업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,116,84,38.1,20845,15774,32.1
문화관광,4187,2374,76.4,20845,15774,32.1
쇼핑,1784,2189,-18.5,20845,15774,32.1
숙박,1235,805,53.4,20845,15774,32.1
역사관광,4,2,100.0,20845,15774,32.1
음식,13460,10254,31.3,20845,15774,32.1
자연관광,38,52,-26.9,20845,15774,32.1
체험관광,21,14,50.0,20845,15774,32.1
