업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4770,6681,-28.6,28642,32040,-10.6
레저스포츠,3489,3268,6.8,28642,32040,-10.6
문화관광,3425,3415,0.3,28642,32040,-10.6
쇼핑,293,5007,-94.1,28642,32040,-10.6
숙박,1310,909,44.1,28642,32040,-10.6
역사관광,816,910,-10.3,28642,32040,-10.6
음식,13809,10929,26.4,28642,32040,-10.6
자연관광,544,760,-28.4,28642,32040,-10.6
체험관광,186,161,15.5,28642,32040,-10.6
