업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3540,4325,-18.2,36626,37585,-2.6
레저스포츠,2129,2429,-12.4,36626,37585,-2.6
문화관광,4492,3995,12.4,36626,37585,-2.6
쇼핑,382,5600,-93.2,36626,37585,-2.6
숙박,1204,1027,17.2,36626,37585,-2.6
역사관광,517,573,-9.8,36626,37585,-2.6
음식,23775,18889,25.9,36626,37585,-2.6
자연관광,398,555,-28.3,36626,37585,-2.6
체험관광,189,192,-1.6,36626,37585,-2.6
