업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,200,178,12.4,21171,17964,17.9
레저스포츠,239,244,-2.0,21171,17964,17.9
문화관광,2854,2015,41.6,21171,17964,17.9
쇼핑,213,1713,-87.6,21171,17964,17.9
숙박,1067,755,41.3,21171,17964,17.9
역사관광,66,83,-20.5,21171,17964,17.9
음식,16519,12946,27.6,21171,17964,17.9
자연관광,6,19,-68.4,21171,17964,17.9
체험관광,7,11,-36.4,21171,17964,17.9
