업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,64,130,-50.8,15472,19969,-22.5
레저스포츠,914,889,2.8,15472,19969,-22.5
문화관광,2221,1202,84.8,15472,19969,-22.5
쇼핑,313,8133,-96.2,15472,19969,-22.5
숙박,375,325,15.4,15472,19969,-22.5
역사관광,512,506,1.2,15472,19969,-22.5
음식,11037,8738,26.3,15472,19969,-22.5
자연관광,2,6,-66.7,15472,19969,-22.5
체험관광,34,40,-15.0,15472,19969,-22.5
