SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","990","521","1511","20250325"
"1","2","경주여행","여행","국내여행","경상북도","827","471","1298","20250325"
"2","3","제주여행","여행","국내여행","제주특별자치도","830","421","1251","20250325"
"3","4","군산여행","여행","국내여행","전라북도","715","278","993","20250325"
"4","5","목포여행","여행","국내여행","전라남도","685","269","954","20250325"
"5","6","여수여행","여행","국내여행","전라남도","514","302","816","20250325"
"6","7","강릉여행","여행","국내여행","강원도","575","240","815","20250325"
"7","8","전주여행","여행","국내여행","전라북도","500","260","760","20250325"
"8","9","대전여행","여행","국내여행","대전광역시","424","222","646","20250325"
"9","10","속초여행","여행","국내여행","강원도","416","172","588","20250325"
