SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1345","539","1884","20240328"
"1","2","제주여행","여행","국내여행","제주특별자치도","1246","435","1681","20240328"
"2","3","경주여행","여행","국내여행","경상북도","1050","545","1595","20240328"
"3","4","여수여행","여행","국내여행","전라남도","1079","425","1504","20240328"
"4","5","군산여행","여행","국내여행","전라북도","794","260","1054","20240328"
"5","6","강릉여행","여행","국내여행","강원도","641","303","944","20240328"
"6","7","전주여행","여행","국내여행","전라북도","649","271","920","20240328"
"7","8","목포여행","여행","국내여행","전라남도","549","193","742","20240328"
"8","9","속초여행","여행","국내여행","강원도","467","215","682","20240328"
"9","10","대구여행","여행","국내여행","대구광역시","475","192","667","20240328"
