SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1198","580","1778","20241111"
"1","2","경주여행","여행","국내여행","경상북도","870","446","1316","20241111"
"2","3","제주여행","여행","국내여행","제주특별자치도","884","384","1268","20241111"
"3","4","군산여행","여행","국내여행","전라북도","756","243","999","20241111"
"4","5","여수여행","여행","국내여행","전라남도","635","316","951","20241111"
"5","6","속초여행","여행","국내여행","강원도","615","258","873","20241111"
"6","7","전주여행","여행","국내여행","전라북도","566","236","802","20241111"
"7","8","강릉여행","여행","국내여행","강원도","552","247","799","20241111"
"8","9","대구여행","여행","국내여행","대구광역시","430","154","584","20241111"
"9","10","대전여행","여행","국내여행","대전광역시","378","174","552","20241111"
