SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1565","792","2357","20240423"
"1","2","여수여행","여행","국내여행","전라남도","1243","502","1745","20240423"
"2","3","제주여행","여행","국내여행","제주특별자치도","1158","447","1605","20240423"
"3","4","경주여행","여행","국내여행","경상북도","1008","476","1484","20240423"
"4","5","군산여행","여행","국내여행","전라북도","815","307","1122","20240423"
"5","6","전주여행","여행","국내여행","전라북도","734","305","1039","20240423"
"6","7","강릉여행","여행","국내여행","강원도","671","366","1037","20240423"
"7","8","대전여행","여행","국내여행","대전광역시","647","263","910","20240423"
"8","9","속초여행","여행","국내여행","강원도","582","273","855","20240423"
"9","10","목포여행","여행","국내여행","전라남도","528","221","749","20240423"
