SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","949","434","1383","20250305"
"1","2","제주여행","여행","국내여행","제주특별자치도","786","271","1057","20250305"
"2","3","경주여행","여행","국내여행","경상북도","628","359","987","20250305"
"3","4","군산여행","여행","국내여행","전라북도","700","251","951","20250305"
"4","5","강릉여행","여행","국내여행","강원도","503","260","763","20250305"
"5","6","여수여행","여행","국내여행","전라남도","450","233","683","20250305"
"6","7","전주여행","여행","국내여행","전라북도","387","220","607","20250305"
"7","8","대전여행","여행","국내여행","대전광역시","411","175","586","20250305"
"8","9","속초여행","여행","국내여행","강원도","321","163","484","20250305"
"9","10","대구여행","여행","국내여행","대구광역시","337","126","463","20250305"
