SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1446","559","2005","20250207"
"1","2","제주여행","여행","국내여행","제주특별자치도","1272","328","1600","20250207"
"2","3","경주여행","여행","국내여행","경상북도","775","386","1161","20250207"
"3","4","강릉여행","여행","국내여행","강원도","734","335","1069","20250207"
"4","5","여수여행","여행","국내여행","전라남도","675","211","886","20250207"
"5","6","군산여행","여행","국내여행","전라북도","605","255","860","20250207"
"6","7","속초여행","여행","국내여행","강원도","495","186","681","20250207"
"7","8","전주여행","여행","국내여행","전라북도","454","179","633","20250207"
"8","9","대전여행","여행","국내여행","대전광역시","445","166","611","20250207"
"9","10","대구여행","여행","국내여행","대구광역시","469","138","607","20250207"
