SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2133","934","3067","20240227"
"1","2","여수여행","여행","국내여행","전라남도","1511","564","2075","20240227"
"2","3","군산여행","여행","국내여행","전라북도","1512","513","2025","20240227"
"3","4","경주여행","여행","국내여행","경상북도","1364","560","1924","20240227"
"4","5","제주여행","여행","국내여행","제주특별자치도","1249","467","1716","20240227"
"5","6","강릉여행","여행","국내여행","강원도","1093","533","1626","20240227"
"6","7","전주여행","여행","국내여행","전라북도","1088","420","1508","20240227"
"7","8","속초여행","여행","국내여행","강원도","872","376","1248","20240227"
"8","9","대구여행","여행","국내여행","대구광역시","801","336","1137","20240227"
"9","10","목포여행","여행","국내여행","전라남도","767","343","1110","20240227"
