SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1918","755","2673","20240418"
"1","2","여수여행","여행","국내여행","전라남도","1187","457","1644","20240418"
"2","3","경주여행","여행","국내여행","경상북도","1034","537","1571","20240418"
"3","4","제주여행","여행","국내여행","제주특별자치도","1077","448","1525","20240418"
"4","5","군산여행","여행","국내여행","전라북도","766","282","1048","20240418"
"5","6","전주여행","여행","국내여행","전라북도","672","297","969","20240418"
"6","7","강릉여행","여행","국내여행","강원도","635","265","900","20240418"
"7","8","속초여행","여행","국내여행","강원도","528","243","771","20240418"
"8","9","목포여행","여행","국내여행","전라남도","569","178","747","20240418"
"9","10","대전여행","여행","국내여행","대전광역시","481","208","689","20240418"
