SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1722","210","1932","20240929"
"1","2","경주여행","여행","국내여행","경상북도","1602","205","1807","20240929"
"2","3","군산여행","여행","국내여행","전라북도","1232","127","1359","20240929"
"3","4","제주여행","여행","국내여행","제주특별자치도","1089","169","1258","20240929"
"4","5","여수여행","여행","국내여행","전라남도","1101","147","1248","20240929"
"5","6","강릉여행","여행","국내여행","강원도","860","162","1022","20240929"
"6","7","전주여행","여행","국내여행","전라북도","894","127","1021","20240929"
"7","8","속초여행","여행","국내여행","강원도","737","122","859","20240929"
"8","9","대전여행","여행","국내여행","대전광역시","672","105","777","20240929"
"9","10","대구여행","여행","국내여행","대구광역시","687","88","775","20240929"
