SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1605","651","2256","20240702"
"1","2","여수여행","여행","국내여행","전라남도","1256","486","1742","20240702"
"2","3","제주여행","여행","국내여행","제주특별자치도","1072","411","1483","20240702"
"3","4","경주여행","여행","국내여행","경상북도","828","387","1215","20240702"
"4","5","강릉여행","여행","국내여행","강원도","763","360","1123","20240702"
"5","6","속초여행","여행","국내여행","강원도","706","387","1093","20240702"
"6","7","군산여행","여행","국내여행","전라북도","599","203","802","20240702"
"7","8","대전여행","여행","국내여행","대전광역시","576","176","752","20240702"
"8","9","전주여행","여행","국내여행","전라북도","511","229","740","20240702"
"9","10","목포여행","여행","국내여행","전라남도","455","234","689","20240702"
