SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2055","290","2345","20240706"
"1","2","여수여행","여행","국내여행","전라남도","1459","184","1643","20240706"
"2","3","제주여행","여행","국내여행","제주특별자치도","1055","142","1197","20240706"
"3","4","강릉여행","여행","국내여행","강원도","942","136","1078","20240706"
"4","5","경주여행","여행","국내여행","경상북도","923","132","1055","20240706"
"5","6","군산여행","여행","국내여행","전라북도","944","101","1045","20240706"
"6","7","속초여행","여행","국내여행","강원도","846","142","988","20240706"
"7","8","대전여행","여행","국내여행","대전광역시","664","71","735","20240706"
"8","9","전주여행","여행","국내여행","전라북도","626","81","707","20240706"
"9","10","목포여행","여행","국내여행","전라남도","603","90","693","20240706"
