SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1113","528","1641","20240912"
"1","2","경주여행","여행","국내여행","경상북도","938","503","1441","20240912"
"2","3","여수여행","여행","국내여행","전라남도","770","342","1112","20240912"
"3","4","제주여행","여행","국내여행","제주특별자치도","715","342","1057","20240912"
"4","5","군산여행","여행","국내여행","전라북도","633","195","828","20240912"
"5","6","강릉여행","여행","국내여행","강원도","516","285","801","20240912"
"6","7","속초여행","여행","국내여행","강원도","475","243","718","20240912"
"7","8","전주여행","여행","국내여행","전라북도","488","176","664","20240912"
"8","9","대전여행","여행","국내여행","대전광역시","403","161","564","20240912"
"9","10","남해여행","여행","국내여행","경상남도","383","154","537","20240912"
