SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1775","933","2708","20250108"
"1","2","강릉여행","여행","국내여행","강원도","1076","558","1634","20250108"
"2","3","제주여행","여행","국내여행","제주특별자치도","1122","440","1562","20250108"
"3","4","경주여행","여행","국내여행","경상북도","910","455","1365","20250108"
"4","5","군산여행","여행","국내여행","전라북도","818","350","1168","20250108"
"5","6","여수여행","여행","국내여행","전라남도","820","343","1163","20250108"
"6","7","전주여행","여행","국내여행","전라북도","624","315","939","20250108"
"7","8","속초여행","여행","국내여행","강원도","537","330","867","20250108"
"8","9","대전여행","여행","국내여행","대전광역시","584","260","844","20250108"
"9","10","대구여행","여행","국내여행","대구광역시","501","258","759","20250108"
