SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2766","903","3669","20240214"
"1","2","제주여행","여행","국내여행","제주특별자치도","1599","600","2199","20240214"
"2","3","여수여행","여행","국내여행","전라남도","1232","464","1696","20240214"
"3","4","경주여행","여행","국내여행","경상북도","1196","488","1684","20240214"
"4","5","군산여행","여행","국내여행","전라북도","1041","330","1371","20240214"
"5","6","강릉여행","여행","국내여행","강원도","917","392","1309","20240214"
"6","7","전주여행","여행","국내여행","전라북도","772","343","1115","20240214"
"7","8","속초여행","여행","국내여행","강원도","625","280","905","20240214"
"8","9","대구여행","여행","국내여행","대구광역시","559","241","800","20240214"
"9","10","대전여행","여행","국내여행","대전광역시","526","195","721","20240214"
