SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1092","647","1739","20250512"
"1","2","경주여행","여행","국내여행","경상북도","749","459","1208","20250512"
"2","3","제주여행","여행","국내여행","제주특별자치도","767","341","1108","20250512"
"3","4","군산여행","여행","국내여행","전라북도","694","284","978","20250512"
"4","5","강릉여행","여행","국내여행","강원도","593","345","938","20250512"
"5","6","여수여행","여행","국내여행","전라남도","579","313","892","20250512"
"6","7","전주여행","여행","국내여행","전라북도","546","263","809","20250512"
"7","8","속초여행","여행","국내여행","강원도","481","239","720","20250512"
"8","9","대전여행","여행","국내여행","대전광역시","452","191","643","20250512"
"9","10","목포여행","여행","국내여행","전라남도","414","226","640","20250512"
