SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1655","716","2371","20240703"
"1","2","여수여행","여행","국내여행","전라남도","1340","576","1916","20240703"
"2","3","제주여행","여행","국내여행","제주특별자치도","1005","416","1421","20240703"
"3","4","강릉여행","여행","국내여행","강원도","850","391","1241","20240703"
"4","5","경주여행","여행","국내여행","경상북도","799","377","1176","20240703"
"5","6","속초여행","여행","국내여행","강원도","703","377","1080","20240703"
"6","7","군산여행","여행","국내여행","전라북도","645","201","846","20240703"
"7","8","대전여행","여행","국내여행","대전광역시","537","239","776","20240703"
"8","9","전주여행","여행","국내여행","전라북도","493","186","679","20240703"
"9","10","목포여행","여행","국내여행","전라남도","482","195","677","20240703"
