SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1932","454","2386","20240501"
"1","2","여수여행","여행","국내여행","전라남도","1504","265","1769","20240501"
"2","3","경주여행","여행","국내여행","경상북도","1221","321","1542","20240501"
"3","4","군산여행","여행","국내여행","전라북도","1193","168","1361","20240501"
"4","5","제주여행","여행","국내여행","제주특별자치도","1127","194","1321","20240501"
"5","6","강릉여행","여행","국내여행","강원도","886","187","1073","20240501"
"6","7","전주여행","여행","국내여행","전라북도","876","183","1059","20240501"
"7","8","목포여행","여행","국내여행","전라남도","717","145","862","20240501"
"8","9","대전여행","여행","국내여행","대전광역시","713","132","845","20240501"
"9","10","속초여행","여행","국내여행","강원도","664","177","841","20240501"
