SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1520","616","2136","20240510"
"1","2","여수여행","여행","국내여행","전라남도","1095","399","1494","20240510"
"2","3","경주여행","여행","국내여행","경상북도","959","442","1401","20240510"
"3","4","제주여행","여행","국내여행","제주특별자치도","952","285","1237","20240510"
"4","5","강릉여행","여행","국내여행","강원도","659","354","1013","20240510"
"5","6","군산여행","여행","국내여행","전라북도","751","207","958","20240510"
"6","7","전주여행","여행","국내여행","전라북도","612","237","849","20240510"
"7","8","속초여행","여행","국내여행","강원도","579","241","820","20240510"
"8","9","대전여행","여행","국내여행","대전광역시","560","173","733","20240510"
"9","10","대구여행","여행","국내여행","대구광역시","532","180","712","20240510"
