SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1492","611","2103","20241202"
"1","2","제주여행","여행","국내여행","제주특별자치도","854","296","1150","20241202"
"2","3","경주여행","여행","국내여행","경상북도","712","260","972","20241202"
"3","4","여수여행","여행","국내여행","전라남도","680","263","943","20241202"
"4","5","강릉여행","여행","국내여행","강원도","610","277","887","20241202"
"5","6","군산여행","여행","국내여행","전라북도","587","189","776","20241202"
"6","7","속초여행","여행","국내여행","강원도","491","238","729","20241202"
"7","8","대전여행","여행","국내여행","대전광역시","450","141","591","20241202"
"8","9","전주여행","여행","국내여행","전라북도","432","149","581","20241202"
"9","10","목포여행","여행","국내여행","전라남도","390","191","581","20241202"
