SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1837","584","2421","20240105"
"1","2","제주여행","여행","국내여행","제주특별자치도","1335","356","1691","20240105"
"2","3","여수여행","여행","국내여행","전라남도","1046","293","1339","20240105"
"3","4","군산여행","여행","국내여행","전라북도","960","209","1169","20240105"
"4","5","경주여행","여행","국내여행","경상북도","806","305","1111","20240105"
"5","6","강릉여행","여행","국내여행","강원도","829","274","1103","20240105"
"6","7","전주여행","여행","국내여행","전라북도","643","171","814","20240105"
"7","8","속초여행","여행","국내여행","강원도","619","192","811","20240105"
"8","9","대구여행","여행","국내여행","대구광역시","588","168","756","20240105"
"9","10","목포여행","여행","국내여행","전라남도","519","171","690","20240105"
