SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","3062","417","3479","20240212"
"1","2","제주여행","여행","국내여행","제주특별자치도","1793","265","2058","20240212"
"2","3","여수여행","여행","국내여행","전라남도","1569","173","1742","20240212"
"3","4","군산여행","여행","국내여행","전라북도","1409","142","1551","20240212"
"4","5","경주여행","여행","국내여행","경상북도","1335","176","1511","20240212"
"5","6","강릉여행","여행","국내여행","강원도","1175","167","1342","20240212"
"6","7","전주여행","여행","국내여행","전라북도","945","154","1099","20240212"
"7","8","대구여행","여행","국내여행","대구광역시","779","162","941","20240212"
"8","9","속초여행","여행","국내여행","강원도","733","123","856","20240212"
"9","10","목포여행","여행","국내여행","전라남도","733","87","820","20240212"
