SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1408","565","1973","20240927"
"1","2","경주여행","여행","국내여행","경상북도","1142","576","1718","20240927"
"2","3","제주여행","여행","국내여행","제주특별자치도","901","557","1458","20240927"
"3","4","군산여행","여행","국내여행","전라북도","954","323","1277","20240927"
"4","5","여수여행","여행","국내여행","전라남도","725","334","1059","20240927"
"5","6","전주여행","여행","국내여행","전라북도","720","338","1058","20240927"
"6","7","강릉여행","여행","국내여행","강원도","665","296","961","20240927"
"7","8","속초여행","여행","국내여행","강원도","550","243","793","20240927"
"8","9","대전여행","여행","국내여행","대전광역시","533","222","755","20240927"
"9","10","목포여행","여행","국내여행","전라남도","512","202","714","20240927"
