SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1246","176","1422","20250309"
"1","2","군산여행","여행","국내여행","전라북도","1124","95","1219","20250309"
"2","3","제주여행","여행","국내여행","제주특별자치도","1062","141","1203","20250309"
"3","4","경주여행","여행","국내여행","경상북도","966","138","1104","20250309"
"4","5","강릉여행","여행","국내여행","강원도","686","127","813","20250309"
"5","6","여수여행","여행","국내여행","전라남도","688","117","805","20250309"
"6","7","전주여행","여행","국내여행","전라북도","671","96","767","20250309"
"7","8","대전여행","여행","국내여행","대전광역시","511","60","571","20250309"
"8","9","대구여행","여행","국내여행","대구광역시","472","65","537","20250309"
"9","10","남해여행","여행","국내여행","경상남도","454","61","515","20250309"
