SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1715","192","1907","20240302"
"1","2","군산여행","여행","국내여행","전라북도","1565","85","1650","20240302"
"2","3","제주여행","여행","국내여행","제주특별자치도","1332","196","1528","20240302"
"3","4","여수여행","여행","국내여행","전라남도","1286","141","1427","20240302"
"4","5","경주여행","여행","국내여행","경상북도","1116","169","1285","20240302"
"5","6","강릉여행","여행","국내여행","강원도","924","129","1053","20240302"
"6","7","목포여행","여행","국내여행","전라남도","934","58","992","20240302"
"7","8","속초여행","여행","국내여행","강원도","783","69","852","20240302"
"8","9","전주여행","여행","국내여행","전라북도","748","96","844","20240302"
"9","10","대구여행","여행","국내여행","대구광역시","707","137","844","20240302"
