SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1492","680","2172","20241216"
"1","2","제주여행","여행","국내여행","제주특별자치도","945","447","1392","20241216"
"2","3","강릉여행","여행","국내여행","강원도","801","371","1172","20241216"
"3","4","경주여행","여행","국내여행","경상북도","742","346","1088","20241216"
"4","5","여수여행","여행","국내여행","전라남도","761","250","1011","20241216"
"5","6","군산여행","여행","국내여행","전라북도","740","224","964","20241216"
"6","7","속초여행","여행","국내여행","강원도","652","304","956","20241216"
"7","8","전주여행","여행","국내여행","전라북도","471","190","661","20241216"
"8","9","목포여행","여행","국내여행","전라남도","435","210","645","20241216"
"9","10","대전여행","여행","국내여행","대전광역시","466","163","629","20241216"
