SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1162","670","1832","20250407"
"1","2","경주여행","여행","국내여행","경상북도","954","560","1514","20250407"
"2","3","제주여행","여행","국내여행","제주특별자치도","925","453","1378","20250407"
"3","4","군산여행","여행","국내여행","전라북도","751","320","1071","20250407"
"4","5","여수여행","여행","국내여행","전라남도","605","409","1014","20250407"
"5","6","강릉여행","여행","국내여행","강원도","629","316","945","20250407"
"6","7","전주여행","여행","국내여행","전라북도","621","297","918","20250407"
"7","8","목포여행","여행","국내여행","전라남도","527","327","854","20250407"
"8","9","속초여행","여행","국내여행","강원도","481","237","718","20250407"
"9","10","대전여행","여행","국내여행","대전광역시","462","223","685","20250407"
