SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1304","178","1482","20241005"
"1","2","군산여행","여행","국내여행","전라북도","1217","99","1316","20241005"
"2","3","경주여행","여행","국내여행","경상북도","1127","188","1315","20241005"
"3","4","제주여행","여행","국내여행","제주특별자치도","894","176","1070","20241005"
"4","5","여수여행","여행","국내여행","전라남도","782","132","914","20241005"
"5","6","속초여행","여행","국내여행","강원도","695","107","802","20241005"
"6","7","강릉여행","여행","국내여행","강원도","664","99","763","20241005"
"7","8","전주여행","여행","국내여행","전라북도","631","84","715","20241005"
"8","9","대전여행","여행","국내여행","대전광역시","600","91","691","20241005"
"9","10","대구여행","여행","국내여행","대구광역시","565","86","651","20241005"
