SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1374","245","1619","20250622"
"1","2","제주여행","여행","국내여행","제주특별자치도","897","398","1295","20250622"
"2","3","강릉여행","여행","국내여행","강원도","790","133","923","20250622"
"3","4","군산여행","여행","국내여행","전라북도","826","94","920","20250622"
"4","5","여수여행","여행","국내여행","전라남도","751","156","907","20250622"
"5","6","경주여행","여행","국내여행","경상북도","719","136","855","20250622"
"6","7","속초여행","여행","국내여행","강원도","622","114","736","20250622"
"7","8","대전여행","여행","국내여행","대전광역시","543","109","652","20250622"
"8","9","전주여행","여행","국내여행","전라북도","538","94","632","20250622"
"9","10","목포여행","여행","국내여행","전라남도","474","89","563","20250622"
