SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1334","209","1543","20241013"
"1","2","경주여행","여행","국내여행","경상북도","1177","161","1338","20241013"
"2","3","제주여행","여행","국내여행","제주특별자치도","927","163","1090","20241013"
"3","4","군산여행","여행","국내여행","전라북도","878","75","953","20241013"
"4","5","여수여행","여행","국내여행","전라남도","742","110","852","20241013"
"5","6","강진여행","여행","국내여행","전라남도","765","22","787","20241013"
"6","7","전주여행","여행","국내여행","전라북도","642","92","734","20241013"
"7","8","강릉여행","여행","국내여행","강원도","611","113","724","20241013"
"8","9","속초여행","여행","국내여행","강원도","576","96","672","20241013"
"9","10","대전여행","여행","국내여행","대전광역시","542","92","634","20241013"
