SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1770","702","2472","20250122"
"1","2","경주여행","여행","국내여행","경상북도","958","422","1380","20250122"
"2","3","강릉여행","여행","국내여행","강원도","904","446","1350","20250122"
"3","4","제주여행","여행","국내여행","제주특별자치도","878","338","1216","20250122"
"4","5","군산여행","여행","국내여행","전라북도","827","347","1174","20250122"
"5","6","여수여행","여행","국내여행","전라남도","815","318","1133","20250122"
"6","7","속초여행","여행","국내여행","강원도","641","269","910","20250122"
"7","8","전주여행","여행","국내여행","전라북도","638","227","865","20250122"
"8","9","대전여행","여행","국내여행","대전광역시","530","221","751","20250122"
"9","10","대구여행","여행","국내여행","대구광역시","482","199","681","20250122"
