SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1259","699","1958","20250423"
"1","2","경주여행","여행","국내여행","경상북도","845","566","1411","20250423"
"2","3","군산여행","여행","국내여행","전라북도","911","390","1301","20250423"
"3","4","강릉여행","여행","국내여행","강원도","699","434","1133","20250423"
"4","5","제주여행","여행","국내여행","제주특별자치도","735","345","1080","20250423"
"5","6","여수여행","여행","국내여행","전라남도","668","392","1060","20250423"
"6","7","전주여행","여행","국내여행","전라북도","683","375","1058","20250423"
"7","8","속초여행","여행","국내여행","강원도","514","335","849","20250423"
"8","9","목포여행","여행","국내여행","전라남도","527","307","834","20250423"
"9","10","대전여행","여행","국내여행","대전광역시","519","299","818","20250423"
