SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1559","611","2170","20240517"
"1","2","여수여행","여행","국내여행","전라남도","1180","451","1631","20240517"
"2","3","경주여행","여행","국내여행","경상북도","917","445","1362","20240517"
"3","4","제주여행","여행","국내여행","제주특별자치도","904","354","1258","20240517"
"4","5","군산여행","여행","국내여행","전라북도","943","217","1160","20240517"
"5","6","강릉여행","여행","국내여행","강원도","787","335","1122","20240517"
"6","7","전주여행","여행","국내여행","전라북도","687","279","966","20240517"
"7","8","속초여행","여행","국내여행","강원도","662","293","955","20240517"
"8","9","대전여행","여행","국내여행","대전광역시","573","261","834","20240517"
"9","10","영양여행","여행","국내여행","경상북도","179","560","739","20240517"
