SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1273","490","1763","20240829"
"1","2","경주여행","여행","국내여행","경상북도","852","437","1289","20240829"
"2","3","제주여행","여행","국내여행","제주특별자치도","884","364","1248","20240829"
"3","4","여수여행","여행","국내여행","전라남도","836","396","1232","20240829"
"4","5","강릉여행","여행","국내여행","강원도","727","322","1049","20240829"
"5","6","군산여행","여행","국내여행","전라북도","775","270","1045","20240829"
"6","7","속초여행","여행","국내여행","강원도","580","240","820","20240829"
"7","8","대전여행","여행","국내여행","대전광역시","509","195","704","20240829"
"8","9","전주여행","여행","국내여행","전라북도","508","182","690","20240829"
"9","10","목포여행","여행","국내여행","전라남도","488","191","679","20240829"
