SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1414","592","2006","20241212"
"1","2","제주여행","여행","국내여행","제주특별자치도","833","288","1121","20241212"
"2","3","경주여행","여행","국내여행","경상북도","632","269","901","20241212"
"3","4","여수여행","여행","국내여행","전라남도","595","292","887","20241212"
"4","5","강릉여행","여행","국내여행","강원도","588","283","871","20241212"
"5","6","군산여행","여행","국내여행","전라북도","595","181","776","20241212"
"6","7","속초여행","여행","국내여행","강원도","493","225","718","20241212"
"7","8","전주여행","여행","국내여행","전라북도","447","182","629","20241212"
"8","9","대전여행","여행","국내여행","대전광역시","386","171","557","20241212"
"9","10","대구여행","여행","국내여행","대구광역시","373","150","523","20241212"
