SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1690","765","2455","20240704"
"1","2","여수여행","여행","국내여행","전라남도","1295","615","1910","20240704"
"2","3","제주여행","여행","국내여행","제주특별자치도","989","376","1365","20240704"
"3","4","경주여행","여행","국내여행","경상북도","856","402","1258","20240704"
"4","5","속초여행","여행","국내여행","강원도","759","366","1125","20240704"
"5","6","강릉여행","여행","국내여행","강원도","735","376","1111","20240704"
"6","7","군산여행","여행","국내여행","전라북도","686","187","873","20240704"
"7","8","대전여행","여행","국내여행","대전광역시","632","214","846","20240704"
"8","9","목포여행","여행","국내여행","전라남도","502","224","726","20240704"
"9","10","전주여행","여행","국내여행","전라북도","529","192","721","20240704"
