SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1859","250","2109","20250111"
"1","2","제주여행","여행","국내여행","제주특별자치도","1111","144","1255","20250111"
"2","3","강릉여행","여행","국내여행","강원도","988","183","1171","20250111"
"3","4","군산여행","여행","국내여행","전라북도","961","120","1081","20250111"
"4","5","경주여행","여행","국내여행","경상북도","848","126","974","20250111"
"5","6","여수여행","여행","국내여행","전라남도","744","135","879","20250111"
"6","7","속초여행","여행","국내여행","강원도","753","91","844","20250111"
"7","8","대전여행","여행","국내여행","대전광역시","649","94","743","20250111"
"8","9","전주여행","여행","국내여행","전라북도","636","83","719","20250111"
"9","10","대구여행","여행","국내여행","대구광역시","534","80","614","20250111"
