SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","2761","1019","3780","20240730"
"1","2","여수여행","여행","국내여행","전라남도","1976","720","2696","20240730"
"2","3","군산여행","여행","국내여행","전라북도","1511","443","1954","20240730"
"3","4","경주여행","여행","국내여행","경상북도","1148","568","1716","20240730"
"4","5","강릉여행","여행","국내여행","강원도","1169","507","1676","20240730"
"5","6","속초여행","여행","국내여행","강원도","1162","499","1661","20240730"
"6","7","제주여행","여행","국내여행","제주특별자치도","1082","467","1549","20240730"
"7","8","남해여행","여행","국내여행","경상남도","919","430","1349","20240730"
"8","9","목포여행","여행","국내여행","전라남도","854","315","1169","20240730"
"9","10","전주여행","여행","국내여행","전라북도","837","301","1138","20240730"
