SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1505","623","2128","20240621"
"1","2","여수여행","여행","국내여행","전라남도","1174","367","1541","20240621"
"2","3","제주여행","여행","국내여행","제주특별자치도","827","319","1146","20240621"
"3","4","강릉여행","여행","국내여행","강원도","768","353","1121","20240621"
"4","5","속초여행","여행","국내여행","강원도","739","350","1089","20240621"
"5","6","경주여행","여행","국내여행","경상북도","727","319","1046","20240621"
"6","7","군산여행","여행","국내여행","전라북도","613","206","819","20240621"
"7","8","대전여행","여행","국내여행","대전광역시","455","165","620","20240621"
"8","9","목포여행","여행","국내여행","전라남도","469","143","612","20240621"
"9","10","전주여행","여행","국내여행","전라북도","458","153","611","20240621"
