SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1216","472","1688","20241011"
"1","2","경주여행","여행","국내여행","경상북도","985","452","1437","20241011"
"2","3","제주여행","여행","국내여행","제주특별자치도","715","286","1001","20241011"
"3","4","여수여행","여행","국내여행","전라남도","707","285","992","20241011"
"4","5","군산여행","여행","국내여행","전라북도","764","194","958","20241011"
"5","6","강릉여행","여행","국내여행","강원도","574","227","801","20241011"
"6","7","전주여행","여행","국내여행","전라북도","539","225","764","20241011"
"7","8","속초여행","여행","국내여행","강원도","507","224","731","20241011"
"8","9","대전여행","여행","국내여행","대전광역시","452","179","631","20241011"
"9","10","대구여행","여행","국내여행","대구광역시","443","182","625","20241011"
