SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1570","675","2245","20240425"
"1","2","여수여행","여행","국내여행","전라남도","1166","449","1615","20240425"
"2","3","경주여행","여행","국내여행","경상북도","1016","492","1508","20240425"
"3","4","제주여행","여행","국내여행","제주특별자치도","1011","341","1352","20240425"
"4","5","군산여행","여행","국내여행","전라북도","822","283","1105","20240425"
"5","6","강릉여행","여행","국내여행","강원도","689","329","1018","20240425"
"6","7","전주여행","여행","국내여행","전라북도","614","279","893","20240425"
"7","8","대구여행","여행","국내여행","대구광역시","529","228","757","20240425"
"8","9","목포여행","여행","국내여행","전라남도","521","206","727","20240425"
"9","10","대전여행","여행","국내여행","대전광역시","503","206","709","20240425"
