SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1894","285","2179","20250118"
"1","2","군산여행","여행","국내여행","전라북도","1145","109","1254","20250118"
"2","3","강릉여행","여행","국내여행","강원도","992","149","1141","20250118"
"3","4","경주여행","여행","국내여행","경상북도","969","138","1107","20250118"
"4","5","제주여행","여행","국내여행","제주특별자치도","952","155","1107","20250118"
"5","6","여수여행","여행","국내여행","전라남도","875","154","1029","20250118"
"6","7","전주여행","여행","국내여행","전라북도","655","122","777","20250118"
"7","8","대전여행","여행","국내여행","대전광역시","661","90","751","20250118"
"8","9","속초여행","여행","국내여행","강원도","628","113","741","20250118"
"9","10","목포여행","여행","국내여행","전라남도","594","69","663","20250118"
