SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
"0","1","부산여행","여행","국내여행","부산광역시","1304","244","1548","20250413"
"1","2","제주여행","여행","국내여행","제주특별자치도","1128","172","1300","20250413"
"2","3","경주여행","여행","국내여행","경상북도","1016","180","1196","20250413"
"3","4","군산여행","여행","국내여행","전라북도","957","112","1069","20250413"
"4","5","전주여행","여행","국내여행","전라북도","837","127","964","20250413"
"5","6","여수여행","여행","국내여행","전라남도","766","145","911","20250413"
"6","7","목포여행","여행","국내여행","전라남도","768","119","887","20250413"
"7","8","강릉여행","여행","국내여행","강원도","715","128","843","20250413"
"8","9","대전여행","여행","국내여행","대전광역시","588","98","686","20250413"
"9","10","속초여행","여행","국내여행","강원도","528","116","644","20250413"
